plotID,date,plotsize,spcode,species,cover,utme,utmn,elev,tci,streamdist,disturb,beers
UFRL-02-0145,00-00-1978,1000,CASTDNT,Castanea dentata,3,242334,3934393,1356,4.02307796,235.4,CORPLOG,1.99849737
UFRL-02-0145,07-25-2000,1000,CASTDNT,Castanea dentata,2,242357,3934395,1355,4.00562286,222,CORPLOG,1.83770108
UFRL-02-0145,07-25-2000,1000,CASTDNT,Castanea dentata,2,242334,3934393,1356,4.02307796,235.4,CORPLOG,1.99849737
UFRL-02-0146,00-00-1978,1000,CASTDNT,Castanea dentata,2,240957,3934430,1452,4.950315,537.6,LT-SEL,1.95199656
UFRL-02-0146,00-00-1978,1000,CASTDNT,Castanea dentata,2,240957,3934430,1452,4.950315,537.6,LT-SEL,1.95199656
UFRL-02-0146,00-00-2001,1000,CASTDNT,Castanea dentata,5,240957,3934430,1452,4.950315,537.6,LT-SEL,1.95199656
UFRL-02-0146,00-00-2001,1000,CASTDNT,Castanea dentata,5,240957,3934430,1452,4.950315,537.6,LT-SEL,1.95199656
UFRL-02-0148,00-00-1978,1000,CASTDNT,Castanea dentata,4,241138,3934723,1354,4.79413795,800.1,VIRGIN,1.7581048
UFRL-02-0149,00-00-1978,1000,CASTDNT,Castanea dentata,2,240461,3934324,1484,4.34440899,431.4,LT-SEL,1.06843638
UFRL-02-0150,00-00-1978,1000,CASTDNT,Castanea dentata,1,241203,3934484,1355,5.36137199,575.6,VIRGIN,1.95467317
UFRL-02-0152,00-00-1978,1000,CASTDNT,Castanea dentata,4,243464,3937769,795.7,4.36413383,161.2,VIRGIN,1.10318363
UFRL-02-0152,00-00-1978,1000,CASTDNT,Castanea dentata,4,243513,3937641,838.2,4.83716297,292.1,VIRGIN,0.23263745
UFRL-02-0152,00-00-2001,1000,CASTDNT,Castanea dentata,2,243464,3937769,795.7,4.36413383,161.2,VIRGIN,1.10318363
UFRL-02-0152,00-00-2001,1000,CASTDNT,Castanea dentata,2,243513,3937641,838.2,4.83716297,292.1,VIRGIN,0.23263745
UFRL-02-0153,00-00-1978,1000,CASTDNT,Castanea dentata,1,243783,3937394,837.6,4.87984896,196.5,VIRGIN,0.72863096
UFRL-02-0154,00-00-1978,1000,CASTDNT,Castanea dentata,2,244988,3937113,980.8,5.23787689,103,VIRGIN,0.0200501
UFRL-02-0155,00-00-1978,1000,CASTDNT,Castanea dentata,2,244581,3937267,975.6,5.42997122,225.6,VIRGIN,0.01604473
UFRL-02-0156,00-00-1978,1000,CASTDNT,Castanea dentata,3,245184,3937270,1085,4.38513994,250.8,VIRGIN,0.0084945
UFRL-02-0157,00-00-1978,1000,CASTDNT,Castanea dentata,2,245093,3937383,1083,3.96842194,350,VIRGIN,0.02346547
UFRL-02-0158,00-00-1978,1000,CASTDNT,Castanea dentata,2,243962,3937420,895.5,4.55552483,266.8,VIRGIN,0.1705413
UFRL-02-0159,00-00-1978,1000,CASTDNT,Castanea dentata,2,244608,3937425,1032,4.56351089,230.9,VIRGIN,0.23542055
UFRL-02-0159,00-00-1978,1000,CASTDNT,Castanea dentata,2,244524,3937515,1037,4.42560577,192.1,VIRGIN,0.00839497
UFRL-02-0159,06-07-2000,1000,CASTDNT,Castanea dentata,2,244608,3937425,1032,4.56351089,230.9,VIRGIN,0.23542055
UFRL-02-0159,06-07-2000,1000,CASTDNT,Castanea dentata,2,244524,3937515,1037,4.42560577,192.1,VIRGIN,0.00839497
UFRL-02-0160,00-00-1978,1000,CASTDNT,Castanea dentata,2,244609,3937494,1045,4.07218313,165.5,VIRGIN,1.50721908
UFRL-02-0160,00-00-1978,1000,CASTDNT,Castanea dentata,2,244573,3937492,1043,4.91897202,188.7,VIRGIN,0.32509822
UFRL-02-0160,06-07-2000,1000,CASTDNT,Castanea dentata,4,244609,3937494,1045,4.07218313,165.5,VIRGIN,1.50721908
UFRL-02-0160,06-07-2000,1000,CASTDNT,Castanea dentata,4,244573,3937492,1043,4.91897202,188.7,VIRGIN,0.32509822
UFRL-02-0162,00-00-1978,1000,CASTDNT,Castanea dentata,4,245639,3936605,1208,4.45285082,323.1,VIRGIN,0.69308567
UFRL-02-0163,00-00-1978,1000,CASTDNT,Castanea dentata,1,245675,3936663,1194,5.44546223,262.5,VIRGIN,1.3294394
UFRL-02-0164,00-00-1978,1000,CASTDNT,Castanea dentata,3,245863,3936539,1270,4.32390404,378.5,LT-SEL,1.34111524
UFRL-02-0164,00-00-1978,1000,CASTDNT,Castanea dentata,3,245880,3936523,1272,4.72379398,400.2,LT-SEL,0.67986631
UFRL-02-0164,07-31-2002,1000,CASTDNT,Castanea dentata,5,245863,3936539,1270,4.32390404,378.5,LT-SEL,1.34111524
UFRL-02-0164,07-31-2002,1000,CASTDNT,Castanea dentata,5,245880,3936523,1272,4.72379398,400.2,LT-SEL,0.67986631
UFRL-02-0167,00-00-1978,1000,CASTDNT,Castanea dentata,5,244384,3936473,1094,4.97013807,339.4,VIRGIN,1.48460436
UFRL-02-0176,00-00-1978,1000,CASTDNT,Castanea dentata,1,250130,3941310,787.8,6.21430588,50,LT-SEL,0.71642709
UFRL-03-0013,00-00-1978,1000,CASTDNT,Castanea dentata,2,261207,3939205,1509,4.5936408,254.6,CORPLOG,0.0418757
UFRL-03-0013,00-00-1978,1000,CASTDNT,Castanea dentata,2,261183,3939205,1500,4.94753885,260.2,CORPLOG,0.02435775
UFRL-03-0013,09-11-2001,1000,CASTDNT,Castanea dentata,3,261207,3939205,1509,4.5936408,254.6,CORPLOG,0.0418757
UFRL-03-0013,09-11-2001,1000,CASTDNT,Castanea dentata,3,261183,3939205,1500,4.94753885,260.2,CORPLOG,0.02435775
UFRL-03-0014,00-00-1978,1000,CASTDNT,Castanea dentata,6,260300,3941670,1228,4.54504824,523.5,CORPLOG,1.99916589
UFRL-03-0019,00-00-1978,1000,CASTDNT,Castanea dentata,1,258921,3943378,841.6,4.63745403,192.4,CORPLOG,0.00593386
UFRL-03-0028,00-00-1978,1000,CASTDNT,Castanea dentata,2,259980,3943700,871.1,4.23926306,228.3,CORPLOG,1.97626412
UFRL-05-0148,00-00-1979,1000,CASTDNT,Castanea dentata,1,250400,3947120,546.8,5.28576708,568.6,LT-SEL,0.4036507
ULRY-04-0001,07-21-1997,1000,CASTDNT,Castanea dentata,2,240775,3941436,632.6,9.77134705,198.5,LT-SEL,0.75945014
ULRY-04-0009,08-18-1997,1000,CASTDNT,Castanea dentata,5,276235,3952777,791.5,4.28471518,241.9,LT-SEL,1.36048603
ULRY-04-0014,08-20-1997,800,CASTDNT,Castanea dentata,3,275814,3950843,846.9,5.27617598,156.5,SETTLE,1.05734277
ULRY-04-0016,08-20-1997,1000,CASTDNT,Castanea dentata,2,276452,3951274,973.2,3.97703409,316.2,VIRGIN,0.45462781
ULRY-04-0018,09-15-1997,1000,CASTDNT,Castanea dentata,2,275632,3949796,977.9,5.31354618,167.6,VIRGIN,0.72923952
